num,career.year,year,first.author,last.author,n_affils,n_not.australia,baby.flag,years.since,baby.flag2,years.since2
1,0,2002,FALSE,FALSE,1,0,1,4.41666666666667,1,2.16666666666667
1,0,2002,FALSE,FALSE,3,0,1,4.41666666666667,1,2.16666666666667
1,0,2002,FALSE,FALSE,5,1,1,4.41666666666667,1,2.16666666666667
1,1,2003,TRUE,FALSE,23,NA,1,5.41666666666667,1,3.16666666666667
1,2,2004,FALSE,FALSE,2,0,1,6.41666666666667,1,4.16666666666667
1,2,2004,TRUE,FALSE,1,0,1,6.41666666666667,1,4.16666666666667
1,2,2004,FALSE,FALSE,7,0,1,6.41666666666667,1,4.16666666666667
1,2,2004,TRUE,FALSE,3,1,1,6.41666666666667,1,4.16666666666667
1,2,2004,FALSE,FALSE,6,0,1,6.41666666666667,1,4.16666666666667
1,2,2004,FALSE,FALSE,5,1,1,6.41666666666667,1,4.16666666666667
1,3,2005,FALSE,FALSE,5,1,1,7.41666666666667,1,5.16666666666667
1,3,2005,FALSE,FALSE,3,1,1,7.41666666666667,1,5.16666666666667
1,3,2005,FALSE,FALSE,2,0,1,7.41666666666667,1,5.16666666666667
1,3,2005,FALSE,FALSE,4,1,1,7.41666666666667,1,5.16666666666667
1,3,2005,FALSE,FALSE,3,0,1,7.41666666666667,1,5.16666666666667
1,4,2006,FALSE,FALSE,3,1,1,8.41666666666667,1,6.16666666666667
1,4,2006,FALSE,FALSE,4,0,1,8.41666666666667,1,6.16666666666667
1,4,2006,FALSE,FALSE,3,0,1,8.41666666666667,1,6.16666666666667
1,4,2006,FALSE,FALSE,3,1,1,8.41666666666667,1,6.16666666666667
1,4,2006,TRUE,FALSE,4,0,1,8.41666666666667,1,6.16666666666667
1,4,2006,FALSE,FALSE,9,3,1,8.41666666666667,1,6.16666666666667
1,4,2006,TRUE,FALSE,1,0,1,8.41666666666667,1,6.16666666666667
1,5,2007,TRUE,FALSE,4,0,1,9.41666666666667,1,7.16666666666667
1,5,2007,TRUE,FALSE,4,0,1,9.41666666666667,1,7.16666666666667
1,5,2007,FALSE,FALSE,2,0,1,9.41666666666667,1,7.16666666666667
1,5,2007,FALSE,FALSE,5,0,1,9.41666666666667,1,7.16666666666667
1,6,2008,FALSE,FALSE,3,0,1,10.4166666666667,1,8.16666666666667
1,6,2008,FALSE,FALSE,8,1,1,10.4166666666667,1,8.16666666666667
1,7,2009,FALSE,FALSE,2,0,1,11.4166666666667,1,9.16666666666667
1,7,2009,FALSE,FALSE,3,0,1,11.4166666666667,1,9.16666666666667
1,7,2009,FALSE,FALSE,3,0,1,11.4166666666667,1,9.16666666666667
1,7,2009,FALSE,FALSE,1,0,1,11.4166666666667,1,9.16666666666667
1,7,2009,FALSE,TRUE,3,0,1,11.4166666666667,1,9.16666666666667
1,7,2009,FALSE,FALSE,9,1,1,11.4166666666667,1,9.16666666666667
1,7,2009,FALSE,FALSE,3,1,1,11.4166666666667,1,9.16666666666667
1,7,2009,FALSE,FALSE,9,1,1,11.4166666666667,1,9.16666666666667
1,7,2009,FALSE,FALSE,8,1,1,11.4166666666667,1,9.16666666666667
1,7,2009,FALSE,FALSE,7,1,1,11.4166666666667,1,9.16666666666667
1,7,2009,FALSE,FALSE,5,0,1,11.4166666666667,1,9.16666666666667
1,8,2010,FALSE,TRUE,2,0,1,12.4166666666667,1,10.1666666666667
1,8,2010,TRUE,FALSE,3,1,1,12.4166666666667,1,10.1666666666667
1,8,2010,FALSE,TRUE,2,0,1,12.4166666666667,1,10.1666666666667
1,8,2010,FALSE,FALSE,2,0,1,12.4166666666667,1,10.1666666666667
1,8,2010,FALSE,FALSE,2,0,1,12.4166666666667,1,10.1666666666667
1,8,2010,FALSE,FALSE,2,0,1,12.4166666666667,1,10.1666666666667
1,8,2010,FALSE,FALSE,3,0,1,12.4166666666667,1,10.1666666666667
1,8,2010,FALSE,FALSE,5,0,1,12.4166666666667,1,10.1666666666667
1,8,2010,FALSE,FALSE,5,2,1,12.4166666666667,1,10.1666666666667
1,8,2010,FALSE,FALSE,8,1,1,12.4166666666667,1,10.1666666666667
1,8,2010,FALSE,FALSE,34,NA,1,12.4166666666667,1,10.1666666666667
1,8,2010,FALSE,FALSE,1,0,1,12.4166666666667,1,10.1666666666667
1,9,2011,FALSE,FALSE,1,0,1,13.4166666666667,1,11.1666666666667
1,9,2011,FALSE,TRUE,8,3,1,13.4166666666667,1,11.1666666666667
1,9,2011,FALSE,FALSE,4,0,1,13.4166666666667,1,11.1666666666667
1,9,2011,FALSE,FALSE,1,0,1,13.4166666666667,1,11.1666666666667
1,9,2011,FALSE,FALSE,3,1,1,13.4166666666667,1,11.1666666666667
1,9,2011,FALSE,FALSE,6,1,1,13.4166666666667,1,11.1666666666667
1,9,2011,FALSE,FALSE,14,5,1,13.4166666666667,1,11.1666666666667
1,9,2011,FALSE,FALSE,3,0,1,13.4166666666667,1,11.1666666666667
1,9,2011,FALSE,FALSE,9,0,1,13.4166666666667,1,11.1666666666667
1,9,2011,FALSE,FALSE,4,0,1,13.4166666666667,1,11.1666666666667
1,9,2011,FALSE,TRUE,2,1,1,13.4166666666667,1,11.1666666666667
1,9,2011,FALSE,FALSE,5,1,1,13.4166666666667,1,11.1666666666667
1,10,2012,FALSE,FALSE,2,0,1,14.4166666666667,1,12.1666666666667
1,10,2012,FALSE,FALSE,6,3,1,14.4166666666667,1,12.1666666666667
1,10,2012,FALSE,FALSE,5,1,1,14.4166666666667,1,12.1666666666667
1,10,2012,FALSE,FALSE,6,2,1,14.4166666666667,1,12.1666666666667
1,10,2012,FALSE,FALSE,10,0,1,14.4166666666667,1,12.1666666666667
1,10,2012,FALSE,FALSE,3,0,1,14.4166666666667,1,12.1666666666667
1,10,2012,FALSE,FALSE,6,1,1,14.4166666666667,1,12.1666666666667
1,10,2012,FALSE,FALSE,7,0,1,14.4166666666667,1,12.1666666666667
1,10,2012,FALSE,FALSE,25,NA,1,14.4166666666667,1,12.1666666666667
1,10,2012,FALSE,FALSE,10,1,1,14.4166666666667,1,12.1666666666667
1,10,2012,FALSE,FALSE,1,0,1,14.4166666666667,1,12.1666666666667
1,10,2012,FALSE,FALSE,4,NA,1,14.4166666666667,1,12.1666666666667
1,10,2012,FALSE,TRUE,1,0,1,14.4166666666667,1,12.1666666666667
1,11,2013,FALSE,FALSE,1,0,1,15.4166666666667,1,13.1666666666667
1,11,2013,FALSE,FALSE,3,1,1,15.4166666666667,1,13.1666666666667
1,11,2013,FALSE,FALSE,7,1,1,15.4166666666667,1,13.1666666666667
1,11,2013,FALSE,TRUE,2,1,1,15.4166666666667,1,13.1666666666667
1,11,2013,FALSE,FALSE,4,0,1,15.4166666666667,1,13.1666666666667
1,11,2013,FALSE,FALSE,5,1,1,15.4166666666667,1,13.1666666666667
1,11,2013,FALSE,FALSE,7,6,1,15.4166666666667,1,13.1666666666667
1,12,2014,TRUE,FALSE,2,0,1,16.4166666666667,1,14.1666666666667
1,12,2014,FALSE,FALSE,2,0,1,16.4166666666667,1,14.1666666666667
1,12,2014,FALSE,FALSE,7,0,1,16.4166666666667,1,14.1666666666667
1,12,2014,FALSE,FALSE,6,4,1,16.4166666666667,1,14.1666666666667
1,12,2014,FALSE,FALSE,3,0,1,16.4166666666667,1,14.1666666666667
1,12,2014,FALSE,FALSE,19,NA,1,16.4166666666667,1,14.1666666666667
1,12,2014,FALSE,FALSE,3,1,1,16.4166666666667,1,14.1666666666667
1,12,2014,FALSE,FALSE,2,0,1,16.4166666666667,1,14.1666666666667
1,12,2014,FALSE,FALSE,3,0,1,16.4166666666667,1,14.1666666666667
1,12,2014,FALSE,FALSE,1,0,1,16.4166666666667,1,14.1666666666667
1,12,2014,FALSE,FALSE,3,0,1,16.4166666666667,1,14.1666666666667
1,12,2014,TRUE,FALSE,1,0,1,16.4166666666667,1,14.1666666666667
1,12,2014,FALSE,FALSE,14,3,1,16.4166666666667,1,14.1666666666667
1,13,2015,FALSE,FALSE,8,0,1,17.4166666666667,1,15.1666666666667
1,13,2015,FALSE,FALSE,12,0,1,17.4166666666667,1,15.1666666666667
1,13,2015,FALSE,FALSE,1,1,1,17.4166666666667,1,15.1666666666667
1,13,2015,FALSE,FALSE,8,1,1,17.4166666666667,1,15.1666666666667
1,13,2015,FALSE,FALSE,12,3,1,17.4166666666667,1,15.1666666666667
1,13,2015,FALSE,FALSE,32,NA,1,17.4166666666667,1,15.1666666666667
1,13,2015,FALSE,FALSE,6,2,1,17.4166666666667,1,15.1666666666667
1,13,2015,TRUE,FALSE,10,6,1,17.4166666666667,1,15.1666666666667
1,13,2015,FALSE,FALSE,12,3,1,17.4166666666667,1,15.1666666666667
1,13,2015,FALSE,FALSE,9,7,1,17.4166666666667,1,15.1666666666667
1,13,2015,FALSE,FALSE,7,3,1,17.4166666666667,1,15.1666666666667
1,13,2015,FALSE,FALSE,6,2,1,17.4166666666667,1,15.1666666666667
1,13,2015,FALSE,FALSE,6,4,1,17.4166666666667,1,15.1666666666667
1,13,2015,TRUE,FALSE,0,NA,1,17.4166666666667,1,15.1666666666667
1,13,2015,FALSE,FALSE,1,0,1,17.4166666666667,1,15.1666666666667
2,0,1998,FALSE,FALSE,5,1,0,0,0,0
2,1,1999,FALSE,TRUE,2,1,0,0,0,0
2,3,2001,TRUE,FALSE,4,1,0,0,0,0
2,4,2002,FALSE,FALSE,3,NA,0,0,0,0
2,6,2004,FALSE,FALSE,1,0,0,0,0,0
2,14,2012,TRUE,FALSE,4,0,0,0,0,0
3,0,2006,TRUE,FALSE,1,0,0,0,0,0
3,0,2006,TRUE,FALSE,1,0,0,0,0,0
3,1,2007,TRUE,FALSE,3,0,0,0,0,0
3,4,2010,TRUE,FALSE,3,0,0,0,0,0
4,0,2010,TRUE,FALSE,2,1,0,0,0,0
4,0,2010,TRUE,FALSE,3,1,0,0,0,0
4,0,2010,TRUE,FALSE,2,0,0,0,0,0
4,1,2011,FALSE,FALSE,1,0,0,0,0,0
4,1,2011,FALSE,FALSE,1,0,0,0,0,0
4,1,2011,FALSE,FALSE,1,0,0,0,0,0
4,2,2012,TRUE,FALSE,4,0,0,0,0,0
4,2,2012,FALSE,FALSE,4,0,0,0,0,0
4,2,2012,TRUE,FALSE,4,0,0,0,0,0
4,2,2012,FALSE,FALSE,1,0,0,0,0,0
4,2,2012,FALSE,FALSE,2,0,0,0,0,0
4,2,2012,FALSE,FALSE,3,0,0,0,0,0
4,2,2012,TRUE,FALSE,2,0,0,0,0,0
4,2,2012,FALSE,TRUE,1,0,0,0,0,0
4,2,2012,FALSE,FALSE,3,0,0,0,0,0
4,2,2012,TRUE,FALSE,3,0,0,0,0,0
4,3,2013,TRUE,FALSE,4,1,1,0.333333333333333,0,0
4,3,2013,FALSE,FALSE,3,0,1,0.333333333333333,0,0
4,3,2013,FALSE,FALSE,1,0,1,0.333333333333333,0,0
4,3,2013,FALSE,FALSE,2,0,1,0.333333333333333,0,0
4,4,2014,FALSE,FALSE,2,1,1,1.33333333333333,0,0
4,4,2014,FALSE,FALSE,1,0,1,1.33333333333333,0,0
4,4,2014,FALSE,FALSE,1,0,1,1.33333333333333,0,0
4,4,2014,FALSE,FALSE,4,1,1,1.33333333333333,0,0
4,4,2014,TRUE,FALSE,5,0,1,1.33333333333333,0,0
4,4,2014,TRUE,FALSE,4,0,1,1.33333333333333,0,0
4,4,2014,FALSE,FALSE,3,0,1,1.33333333333333,0,0
4,4,2014,FALSE,FALSE,3,0,1,1.33333333333333,0,0
4,4,2014,FALSE,FALSE,3,0,1,1.33333333333333,0,0
4,5,2015,FALSE,FALSE,6,1,1,2.33333333333333,1,0.416666666666667
4,5,2015,FALSE,FALSE,3,0,1,2.33333333333333,1,0.416666666666667
4,5,2015,FALSE,FALSE,4,1,1,2.33333333333333,1,0.416666666666667
4,5,2015,FALSE,TRUE,3,0,1,2.33333333333333,1,0.416666666666667
4,5,2015,FALSE,FALSE,2,1,1,2.33333333333333,1,0.416666666666667
4,5,2015,FALSE,FALSE,4,1,1,2.33333333333333,1,0.416666666666667
4,5,2015,FALSE,FALSE,4,0,1,2.33333333333333,1,0.416666666666667
4,5,2015,FALSE,FALSE,6,2,1,2.33333333333333,1,0.416666666666667
6,0,1987,TRUE,TRUE,1,0,0,0,0,0
6,1,1988,TRUE,FALSE,1,0,0,0,0,0
6,1,1988,TRUE,FALSE,2,0,0,0,0,0
6,5,1992,FALSE,TRUE,1,0,0,0,0,0
6,5,1992,TRUE,FALSE,0,NA,0,0,0,0
6,6,1993,FALSE,TRUE,1,0,0,0,0,0
6,6,1993,FALSE,TRUE,3,0,0,0,0,0
6,6,1993,FALSE,FALSE,1,0,0,0,0,0
6,7,1994,TRUE,FALSE,1,0,0,0,0,0
6,8,1995,TRUE,FALSE,1,0,0,0,0,0
6,8,1995,TRUE,FALSE,2,0,0,0,0,0
6,8,1995,FALSE,TRUE,2,0,0,0,0,0
6,8,1995,FALSE,FALSE,4,1,0,0,0,0
6,8,1995,TRUE,FALSE,1,0,0,0,0,0
6,8,1995,TRUE,FALSE,1,0,0,0,0,0
6,8,1995,FALSE,TRUE,2,0,0,0,0,0
6,9,1996,TRUE,FALSE,4,1,0,0,0,0
6,9,1996,FALSE,TRUE,3,0,0,0,0,0
6,10,1997,FALSE,TRUE,4,1,0,0,0,0
6,10,1997,TRUE,TRUE,2,0,0,0,0,0
6,10,1997,TRUE,TRUE,0,NA,0,0,0,0
6,10,1997,FALSE,TRUE,3,0,0,0,0,0
6,11,1998,FALSE,TRUE,2,0,0,0,0,0
6,12,1999,FALSE,TRUE,3,0,0,0,0,0
6,12,1999,FALSE,TRUE,2,0,0,0,0,0
6,12,1999,TRUE,TRUE,2,0,0,0,0,0
6,13,2000,FALSE,TRUE,5,1,0,0,0,0
6,13,2000,TRUE,FALSE,4,0,0,0,0,0
6,13,2000,FALSE,TRUE,2,1,0,0,0,0
6,13,2000,FALSE,FALSE,3,0,0,0,0,0
6,14,2001,FALSE,TRUE,6,0,0,0,0,0
6,15,2002,FALSE,TRUE,4,1,0,0,0,0
6,15,2002,FALSE,FALSE,6,0,0,0,0,0
6,15,2002,FALSE,TRUE,2,0,0,0,0,0
6,15,2002,FALSE,FALSE,6,1,0,0,0,0
6,15,2002,FALSE,TRUE,2,0,0,0,0,0
6,15,2002,TRUE,FALSE,1,0,0,0,0,0
6,16,2003,FALSE,FALSE,3,0,0,0,0,0
6,16,2003,FALSE,FALSE,3,0,0,0,0,0
6,16,2003,FALSE,FALSE,5,2,0,0,0,0
6,16,2003,FALSE,FALSE,3,1,0,0,0,0
6,16,2003,TRUE,FALSE,7,2,0,0,0,0
6,16,2003,FALSE,FALSE,1,0,0,0,0,0
6,16,2003,FALSE,FALSE,4,0,0,0,0,0
6,17,2004,FALSE,FALSE,1,0,0,0,0,0
6,17,2004,FALSE,TRUE,1,0,0,0,0,0
6,17,2004,FALSE,TRUE,5,2,0,0,0,0
6,18,2005,TRUE,TRUE,2,1,0,0,0,0
6,18,2005,TRUE,TRUE,2,1,0,0,0,0
6,18,2005,FALSE,FALSE,4,0,0,0,0,0
6,18,2005,FALSE,TRUE,5,0,0,0,0,0
6,18,2005,TRUE,TRUE,1,0,0,0,0,0
6,19,2006,FALSE,TRUE,6,0,0,0,0,0
6,19,2006,FALSE,FALSE,6,NA,0,0,0,0
6,19,2006,FALSE,TRUE,1,0,0,0,0,0
6,19,2006,FALSE,FALSE,5,0,0,0,0,0
6,20,2007,FALSE,FALSE,6,0,0,0,0,0
6,20,2007,FALSE,FALSE,5,0,0,0,0,0
6,20,2007,FALSE,FALSE,4,1,0,0,0,0
6,21,2008,FALSE,FALSE,3,0,0,0,0,0
6,21,2008,TRUE,TRUE,2,1,0,0,0,0
6,22,2009,TRUE,FALSE,3,0,0,0,0,0
6,22,2009,FALSE,TRUE,1,0,0,0,0,0
6,22,2009,FALSE,FALSE,2,0,0,0,0,0
6,22,2009,FALSE,FALSE,6,0,0,0,0,0
6,23,2010,FALSE,TRUE,2,0,0,0,0,0
6,25,2012,FALSE,FALSE,8,0,0,0,0,0
6,25,2012,FALSE,FALSE,6,0,0,0,0,0
7,0,2013,FALSE,FALSE,4,0,0,0,0,0
7,1,2014,TRUE,FALSE,2,0,0,0,0,0
7,2,2015,TRUE,FALSE,2,0,0,0,0,0
8,0,2003,TRUE,FALSE,3,0,0,0,0,0
8,6,2009,TRUE,FALSE,3,1,0,0,0,0
8,7,2010,TRUE,FALSE,4,0,0,0,0,0
8,8,2011,TRUE,FALSE,4,0,0,0,0,0
8,9,2012,FALSE,TRUE,4,0,0,0,0,0
8,9,2012,TRUE,FALSE,3,0,0,0,0,0
8,10,2013,TRUE,FALSE,3,0,0,0,0,0
8,10,2013,TRUE,FALSE,6,1,0,0,0,0
8,10,2013,TRUE,FALSE,7,1,0,0,0,0
8,10,2013,FALSE,FALSE,9,0,0,0,0,0
8,11,2014,TRUE,FALSE,5,0,0,0,0,0
8,11,2014,TRUE,FALSE,5,0,0,0,0,0
8,11,2014,FALSE,FALSE,4,0,0,0,0,0
8,11,2014,TRUE,FALSE,1,0,0,0,0,0
8,11,2014,TRUE,FALSE,4,0,0,0,0,0
8,11,2014,TRUE,FALSE,4,0,0,0,0,0
8,11,2014,FALSE,FALSE,3,0,0,0,0,0
8,12,2015,FALSE,FALSE,6,0,0,0,0,0
8,12,2015,FALSE,FALSE,1,0,0,0,0,0
8,12,2015,TRUE,FALSE,5,0,0,0,0,0
8,12,2015,FALSE,TRUE,4,0,0,0,0,0
8,12,2015,FALSE,FALSE,4,0,0,0,0,0
8,12,2015,FALSE,FALSE,2,0,0,0,0,0
8,12,2015,FALSE,FALSE,1,0,0,0,0,0
9,0,2015,TRUE,FALSE,1,0,0,0,0,0
10,0,1986,FALSE,FALSE,1,0,1,4.66666666666667,0,0
10,5,1991,TRUE,FALSE,1,0,1,9.66666666666667,0,0
10,14,2000,TRUE,FALSE,3,1,1,18.6666666666667,0,0
10,17,2003,TRUE,FALSE,5,1,1,21.6666666666667,0,0
10,22,2008,FALSE,TRUE,7,2,1,26.6666666666667,0,0
10,25,2011,TRUE,FALSE,4,1,1,29.6666666666667,0,0
10,25,2011,FALSE,FALSE,4,0,1,29.6666666666667,0,0
10,26,2012,FALSE,FALSE,9,1,1,30.6666666666667,0,0
10,26,2012,FALSE,FALSE,1,0,1,30.6666666666667,0,0
10,26,2012,TRUE,FALSE,4,0,1,30.6666666666667,0,0
10,26,2012,FALSE,FALSE,8,2,1,30.6666666666667,0,0
10,26,2012,FALSE,FALSE,8,1,1,30.6666666666667,0,0
10,26,2012,TRUE,FALSE,3,0,1,30.6666666666667,0,0
10,27,2013,FALSE,FALSE,4,0,1,31.6666666666667,0,0
10,27,2013,FALSE,FALSE,3,0,1,31.6666666666667,0,0
10,27,2013,TRUE,FALSE,2,0,1,31.6666666666667,0,0
10,28,2014,FALSE,FALSE,0,NA,1,32.6666666666667,0,0
10,28,2014,TRUE,FALSE,1,0,1,32.6666666666667,0,0
10,28,2014,TRUE,FALSE,6,0,1,32.6666666666667,0,0
10,29,2015,FALSE,FALSE,7,1,1,33.6666666666667,0,0
10,29,2015,TRUE,FALSE,3,0,1,33.6666666666667,0,0
10,29,2015,FALSE,FALSE,4,0,1,33.6666666666667,0,0
10,29,2015,FALSE,FALSE,18,0,1,33.6666666666667,0,0
10,29,2015,FALSE,TRUE,2,0,1,33.6666666666667,0,0
12,0,1985,FALSE,FALSE,2,0,1,11.75,1,9.5
12,2,1987,FALSE,TRUE,0,NA,1,13.75,1,11.5
12,2,1987,FALSE,FALSE,0,NA,1,13.75,1,11.5
12,5,1990,FALSE,TRUE,1,0,1,16.75,1,14.5
12,6,1991,FALSE,FALSE,1,0,1,17.75,1,15.5
12,6,1991,FALSE,FALSE,1,0,1,17.75,1,15.5
12,7,1992,FALSE,FALSE,1,0,1,18.75,1,16.5
12,7,1992,TRUE,FALSE,1,0,1,18.75,1,16.5
12,8,1993,FALSE,FALSE,3,0,1,19.75,1,17.5
12,8,1993,FALSE,FALSE,1,0,1,19.75,1,17.5
12,8,1993,FALSE,FALSE,1,0,1,19.75,1,17.5
12,8,1993,TRUE,FALSE,1,0,1,19.75,1,17.5
12,8,1993,FALSE,FALSE,1,0,1,19.75,1,17.5
12,8,1993,FALSE,TRUE,1,0,1,19.75,1,17.5
12,9,1994,FALSE,FALSE,1,0,1,20.75,1,18.5
12,9,1994,TRUE,FALSE,1,0,1,20.75,1,18.5
12,9,1994,FALSE,TRUE,1,0,1,20.75,1,18.5
12,9,1994,FALSE,FALSE,1,0,1,20.75,1,18.5
12,9,1994,TRUE,FALSE,1,0,1,20.75,1,18.5
12,9,1994,TRUE,FALSE,1,0,1,20.75,1,18.5
12,10,1995,FALSE,FALSE,1,0,1,21.75,1,19.5
12,10,1995,FALSE,FALSE,1,0,1,21.75,1,19.5
12,10,1995,FALSE,TRUE,1,0,1,21.75,1,19.5
12,10,1995,FALSE,FALSE,3,0,1,21.75,1,19.5
12,10,1995,TRUE,FALSE,1,0,1,21.75,1,19.5
12,11,1996,FALSE,FALSE,0,NA,1,22.75,1,20.5
12,11,1996,FALSE,FALSE,1,0,1,22.75,1,20.5
12,11,1996,FALSE,FALSE,0,NA,1,22.75,1,20.5
12,11,1996,FALSE,FALSE,0,NA,1,22.75,1,20.5
12,11,1996,FALSE,FALSE,0,NA,1,22.75,1,20.5
12,11,1996,FALSE,FALSE,0,NA,1,22.75,1,20.5
12,11,1996,TRUE,FALSE,1,0,1,22.75,1,20.5
12,11,1996,FALSE,FALSE,1,0,1,22.75,1,20.5
12,11,1996,TRUE,FALSE,3,0,1,22.75,1,20.5
12,11,1996,FALSE,FALSE,0,NA,1,22.75,1,20.5
12,11,1996,TRUE,FALSE,0,NA,1,22.75,1,20.5
12,11,1996,FALSE,TRUE,5,1,1,22.75,1,20.5
12,11,1996,FALSE,TRUE,1,0,1,22.75,1,20.5
12,11,1996,FALSE,TRUE,1,0,1,22.75,1,20.5
12,11,1996,TRUE,FALSE,2,0,1,22.75,1,20.5
12,12,1997,TRUE,FALSE,0,NA,1,23.75,1,21.5
12,12,1997,FALSE,TRUE,1,0,1,23.75,1,21.5
12,12,1997,TRUE,FALSE,3,0,1,23.75,1,21.5
12,12,1997,TRUE,TRUE,1,0,1,23.75,1,21.5
12,12,1997,FALSE,TRUE,4,0,1,23.75,1,21.5
12,13,1998,FALSE,TRUE,3,0,1,24.75,1,22.5
12,13,1998,TRUE,FALSE,2,0,1,24.75,1,22.5
12,17,2002,FALSE,FALSE,1,0,1,28.75,1,26.5
12,17,2002,FALSE,TRUE,1,0,1,28.75,1,26.5
12,17,2002,FALSE,FALSE,3,0,1,28.75,1,26.5
12,17,2002,TRUE,FALSE,1,0,1,28.75,1,26.5
12,17,2002,TRUE,FALSE,1,0,1,28.75,1,26.5
12,18,2003,FALSE,FALSE,1,0,1,29.75,1,27.5
12,18,2003,TRUE,TRUE,1,0,1,29.75,1,27.5
12,18,2003,FALSE,FALSE,5,0,1,29.75,1,27.5
12,18,2003,FALSE,TRUE,1,0,1,29.75,1,27.5
12,19,2004,FALSE,TRUE,1,0,1,30.75,1,28.5
12,19,2004,FALSE,FALSE,1,0,1,30.75,1,28.5
12,19,2004,FALSE,TRUE,1,0,1,30.75,1,28.5
12,19,2004,FALSE,FALSE,1,0,1,30.75,1,28.5
12,19,2004,TRUE,FALSE,2,0,1,30.75,1,28.5
12,19,2004,FALSE,FALSE,2,0,1,30.75,1,28.5
12,19,2004,FALSE,TRUE,1,0,1,30.75,1,28.5
12,19,2004,FALSE,FALSE,6,0,1,30.75,1,28.5
12,19,2004,FALSE,FALSE,3,0,1,30.75,1,28.5
12,19,2004,FALSE,TRUE,1,0,1,30.75,1,28.5
12,19,2004,FALSE,TRUE,1,0,1,30.75,1,28.5
12,19,2004,FALSE,FALSE,1,0,1,30.75,1,28.5
12,19,2004,FALSE,TRUE,3,0,1,30.75,1,28.5
12,19,2004,TRUE,FALSE,0,NA,1,30.75,1,28.5
12,19,2004,FALSE,TRUE,1,0,1,30.75,1,28.5
12,19,2004,FALSE,TRUE,7,0,1,30.75,1,28.5
12,19,2004,FALSE,FALSE,2,0,1,30.75,1,28.5
12,19,2004,FALSE,TRUE,1,0,1,30.75,1,28.5
12,20,2005,FALSE,FALSE,1,0,1,31.75,1,29.5
12,20,2005,FALSE,TRUE,1,0,1,31.75,1,29.5
12,20,2005,FALSE,TRUE,1,0,1,31.75,1,29.5
12,20,2005,FALSE,FALSE,3,0,1,31.75,1,29.5
12,20,2005,FALSE,FALSE,1,0,1,31.75,1,29.5
12,20,2005,TRUE,FALSE,1,0,1,31.75,1,29.5
12,20,2005,FALSE,TRUE,1,0,1,31.75,1,29.5
12,20,2005,FALSE,FALSE,1,0,1,31.75,1,29.5
12,20,2005,TRUE,FALSE,1,0,1,31.75,1,29.5
12,20,2005,FALSE,FALSE,4,0,1,31.75,1,29.5
12,20,2005,FALSE,FALSE,1,0,1,31.75,1,29.5
12,21,2006,FALSE,FALSE,1,0,1,32.75,1,30.5
12,21,2006,FALSE,FALSE,1,0,1,32.75,1,30.5
12,21,2006,FALSE,FALSE,5,0,1,32.75,1,30.5
12,21,2006,FALSE,FALSE,3,0,1,32.75,1,30.5
12,21,2006,FALSE,TRUE,1,0,1,32.75,1,30.5
12,21,2006,FALSE,FALSE,1,0,1,32.75,1,30.5
12,21,2006,FALSE,TRUE,1,0,1,32.75,1,30.5
12,21,2006,FALSE,FALSE,4,0,1,32.75,1,30.5
12,21,2006,FALSE,TRUE,1,0,1,32.75,1,30.5
12,21,2006,FALSE,FALSE,1,0,1,32.75,1,30.5
12,21,2006,FALSE,TRUE,1,0,1,32.75,1,30.5
12,21,2006,FALSE,FALSE,1,0,1,32.75,1,30.5
12,21,2006,FALSE,TRUE,1,0,1,32.75,1,30.5
12,21,2006,FALSE,FALSE,1,0,1,32.75,1,30.5
12,21,2006,FALSE,FALSE,2,0,1,32.75,1,30.5
12,22,2007,FALSE,FALSE,1,0,1,33.75,1,31.5
12,22,2007,FALSE,FALSE,1,0,1,33.75,1,31.5
12,22,2007,FALSE,FALSE,1,0,1,33.75,1,31.5
12,22,2007,FALSE,FALSE,6,0,1,33.75,1,31.5
12,22,2007,TRUE,FALSE,1,0,1,33.75,1,31.5
12,22,2007,TRUE,FALSE,1,0,1,33.75,1,31.5
12,22,2007,FALSE,TRUE,1,0,1,33.75,1,31.5
12,22,2007,FALSE,FALSE,5,3,1,33.75,1,31.5
12,22,2007,FALSE,FALSE,1,0,1,33.75,1,31.5
12,23,2008,FALSE,FALSE,1,0,1,34.75,1,32.5
12,23,2008,FALSE,TRUE,2,0,1,34.75,1,32.5
12,23,2008,FALSE,TRUE,1,0,1,34.75,1,32.5
12,23,2008,FALSE,TRUE,1,0,1,34.75,1,32.5
12,23,2008,FALSE,TRUE,1,0,1,34.75,1,32.5
12,23,2008,FALSE,FALSE,1,0,1,34.75,1,32.5
12,23,2008,TRUE,FALSE,2,0,1,34.75,1,32.5
12,23,2008,FALSE,TRUE,1,0,1,34.75,1,32.5
12,23,2008,FALSE,FALSE,6,0,1,34.75,1,32.5
12,23,2008,FALSE,TRUE,1,0,1,34.75,1,32.5
12,23,2008,FALSE,TRUE,1,0,1,34.75,1,32.5
12,23,2008,FALSE,TRUE,1,0,1,34.75,1,32.5
12,23,2008,FALSE,FALSE,2,0,1,34.75,1,32.5
12,24,2009,FALSE,FALSE,1,0,1,35.75,1,33.5
12,24,2009,FALSE,TRUE,1,0,1,35.75,1,33.5
12,24,2009,FALSE,FALSE,4,0,1,35.75,1,33.5
12,25,2010,FALSE,FALSE,2,0,1,36.75,1,34.5
12,25,2010,FALSE,FALSE,5,0,1,36.75,1,34.5
